depth,age_median,age_mean,age_ci68_lower,age_ci68_upper,age_ci95_lower,age_ci95_upper
6.96,20.446981316639977,20.450956642595905,20.238431951348556,20.671796228613935,20.023166103809583,20.875037138237534
7.0,20.566744688889777,20.571159965441215,20.35874202744501,20.790604872429107,20.103914431189484,20.989872619403897
7.04,20.694244345195898,20.691999940145767,20.482829009495337,20.907032517899093,20.23612896907706,21.113306238705924
7.08,20.822382146803406,20.81408353235309,20.60599706260441,21.022916952595573,20.362825382551993,21.249690918311572
7.12,20.946896512787234,20.93781742712836,20.729578632907867,21.139709288086856,20.48210353477075,21.353420040316127
7.16,21.069863473040623,21.062482433320756,20.855373383178467,21.25880231384161,20.611858530388673,21.470705075670725
7.2,21.195409011993764,21.186706636095092,20.98166203217811,21.387949966116672,20.740011834880875,21.58803658975222
7.24,21.31390459624592,21.30982677376586,21.10691142136543,21.509612420754024,20.87909286999572,21.70619423576156
7.28,21.43559402486942,21.430884316804335,21.236434241256504,21.630596368244685,21.01098148046556,21.801801049617968
7.32,21.55687350873479,21.549121898773905,21.358713691426686,21.73966151484333,21.150258676452147,21.913235548142946
7.36,21.675533834428144,21.665590795483737,21.467212995418258,21.85446284640331,21.27792295827924,22.019366845995084
7.4,21.788722516810935,21.77962339252106,21.57698561259055,21.96350832355291,21.40510653279495,22.137840105388726
7.405,21.801374768675686,21.793792543673906,21.590494017593997,21.97763223366357,21.4205172596166,22.15288320428016
7.44,21.901434759673034,21.892563457293356,21.69027809446012,22.075307722626494,21.518772534154714,22.24844323696677
7.48,22.01442961889896,22.004387097376785,21.805088941606503,22.192967916918484,21.62556182568605,22.360485032588457
7.52,22.125847180040633,22.114369063735843,21.914847095801527,22.304106731204904,21.717765070814416,22.48558148622801
7.56,22.229130632996863,22.22310384628098,22.024837647379083,22.418243398045753,21.81279052662958,22.59446823026865
7.6,22.334253634666513,22.329958681893505,22.13610592239072,22.525598405140162,21.909870753020265,22.718849450650186
7.64,22.437568888308913,22.43276654574522,22.23794861976147,22.626487940227648,22.028234196152614,22.82200573099923
7.68,22.532084694875508,22.531032346146134,22.340563093292023,22.727832441641738,22.135206845719352,22.9285120235476
7.72,22.626230236985347,22.62608127290353,22.4366191612715,22.827116056747563,22.233490523777753,23.024613496716675
7.76,22.7179868801739,22.7184956472358,22.530968690720904,22.916285731240833,22.327511786811908,23.110393444644018
7.84,22.89349474860545,22.898885413113522,22.716416127777904,23.08746245951418,22.51033446484028,23.26611307570573
7.88,22.984819498286598,22.98714059885523,22.798049025243667,23.176982043800127,22.606888808359106,23.35255231281722
7.9,23.030140573407387,23.031253313401802,22.84298291229228,23.221171577624773,22.656985044760805,23.392747203610423
7.92,23.072384375348697,23.075102956710765,22.881903330570882,23.26215390074082,22.713313792978415,23.435436124073114
7.96,23.157493089620658,23.1616655339243,22.97024892667805,23.34502490592918,22.79996111402762,23.518626911769033
8.0,23.247170195271096,23.24706788904287,23.055788894438145,23.433219928299412,22.896610351957555,23.610804903231415
8.04,23.3362556873343,23.33232878765484,23.145466940187283,23.510131766916967,22.981741639232997,23.696698343645284
8.08,23.421449200172248,23.417986879842328,23.235771352070728,23.590477456309525,23.056273565185876,23.777417234037596
8.1,23.46625244066798,23.460734950830314,23.27855733670586,23.631576769348776,23.10094322498791,23.84284778165377
8.12,23.509365773555885,23.503665205618823,23.32225118932384,23.675702784169065,23.152652756844926,23.87370829274896
8.16,23.594281265499156,23.58945461443364,23.411606208097343,23.762625513422133,23.2314053548086,23.95096119270218
8.2,23.67857135791511,23.675659342130196,23.50590825508973,23.848704970934754,23.319895735811357,24.040406804202302
8.24,23.76367841512272,23.760974204690612,23.588264831334083,23.934004061099106,23.410114260034916,24.115287047231483
8.28,23.839814000191954,23.844758429070506,23.676996172635455,24.011882393239926,23.49804430328286,24.193758367667947
8.32,23.923390240298907,23.927857268291614,23.762340457914657,24.093827985096357,23.601236688701245,24.264523925766742
8.36,24.010824300406668,24.011169931040566,23.84338744245361,24.176975353168736,23.69572277903246,24.352354708569763
8.415,24.126895225871472,24.12617175918741,23.960147884431642,24.287615942234087,23.80429213897433,24.467545773075297
